N,N-grama,Freq,ratio,sentimiento
4,recomiendo para nada este,15,inf,negativo
4,me ha llegado ni,23,inf,negativo
4,el pedido no ha,24,inf,negativo
4,nunca me ha llegado,28,inf,negativo
4,no lo recomiendo una,15,inf,negativo
4,llegado el pedido y,17,inf,negativo
4,nunca me llego el,27,inf,negativo
4,volveré a comprar nada,27,inf,negativo
4,descontenta con el producto,26,inf,negativo
4,los recomiendo para nada,23,inf,negativo
4,recomiendo para nada no,51,inf,negativo
4,para nada no es,22,inf,negativo
4,una perdida de tiempo,31,inf,negativo
4,no recomiendo este vendedor,22,inf,negativo
4,roto en menos de,23,inf,negativo
4,más y comprar algo,21,inf,negativo
4,funcionar no lo recomiendo,16,inf,negativo
4,al vendedor y ni,15,inf,negativo
4,tirar el dinero no,47,inf,negativo
4,el dinero no lo,25,inf,negativo
4,dinero no lo recomiendo,19,inf,negativo
4,tenía buena pinta pero,16,inf,negativo
4,a llegado el producto,30,inf,negativo
4,me ha pasado el,34,inf,negativo
4,no ha llegado nada,20,inf,negativo
4,no estoy nada contento,22,inf,negativo
4,de funcionar al poco,16,inf,negativo
4,la peor compra que,48,inf,negativo
4,peor compra que he,37,inf,negativo
4,de uso ha dejado,17,inf,negativo
4,uso ha dejado de,21,inf,negativo
4,devolución del dinero no,17,inf,negativo
4,devuelto el dinero ni,15,inf,negativo
4,lo he recibido aún,28,inf,negativo
4,para nada dinero tirado,22,inf,negativo
4,para devolver el producto,24,inf,negativo
4,mal no lo recomiendo,23,inf,negativo
4,esperando a que llegue,21,inf,negativo
4,no lo recomiendo he,17,inf,negativo
4,con los gastos de,16,inf,negativo
4,muy mala compra no,18,inf,negativo
4,tirados a la basura,48,inf,negativo
4,no me a llegado,133,inf,negativo
4,me a llegado y,16,inf,negativo
4,producto no ha llegado,67,inf,negativo
4,todavia no ha llegado,19,inf,negativo
4,lo he recibido me,23,inf,negativo
4,doy una estrella por,32,inf,negativo
4,mala calidad no me,25,inf,negativo
4,al primer uso se,19,inf,negativo
4,no me devuelven el,23,inf,negativo
4,no lo e recibido,40,inf,negativo
4,euros tirados a la,20,inf,negativo
4,la basura no lo,23,inf,negativo
4,tirar el dinero a,16,inf,negativo
4,pedido no me ha,23,inf,negativo
4,no lo recomiendo y,26,inf,negativo
4,a comprar nada de,18,inf,negativo
4,nada a este vendedor,16,inf,negativo
4,no funciona lo he,25,inf,negativo
4,dejó de funcionar no,22,inf,negativo
4,que tengo que pagar,15,inf,negativo
4,recibido el producto no,16,inf,negativo
4,la semana de uso,27,inf,negativo
4,me devuelven el dinero,59,inf,negativo
4,euros a la basura,27,inf,negativo
4,lo e recibido y,15,inf,negativo
4,el dinero no se,17,inf,negativo
4,fecha de entrega era,21,inf,negativo
4,estrella porque no me,26,inf,negativo
4,no recomiendo en absoluto,15,inf,negativo
4,cual fue mi sorpresa,17,inf,negativo
4,ni me han devuelto,23,inf,negativo
4,estrella porque no puedo,23,inf,negativo
4,no recomiendo este producto,65,inf,negativo
4,una estafa en toda,17,inf,negativo
4,estafa en toda regla,18,inf,negativo
4,llevo un mes esperando,19,inf,negativo
4,un mes esperando y,18,inf,negativo
4,vendedor no se hace,17,inf,negativo
4,no la recomiendo se,15,inf,negativo
4,ha sido tirar el,26,inf,negativo
4,sido tirar el dinero,28,inf,negativo
4,no lo compréis no,22,inf,negativo
4,de casi dos meses,17,inf,negativo
4,las recomiendo para nada,22,inf,negativo
4,ha durado ni meses,28,inf,negativo
4,se supone que me,15,inf,negativo
4,el vendedor no responde,37,inf,negativo
4,muy mala calidad me,19,inf,negativo
4,recomiendo para nada es,24,inf,negativo
4,muy mal no lo,16,inf,negativo
4,es una tomadura de,21,inf,negativo
4,un timo en toda,15,inf,negativo
4,timo en toda regla,16,inf,negativo
4,me ha llegado defectuoso,16,inf,negativo
4,recibido el pedido y,16,inf,negativo
4,y no me contesta,16,inf,negativo
4,sirve para nada la,19,inf,negativo
4,no lo compréis es,23,inf,negativo
4,doy una estrella porque,54,inf,negativo
4,uso no lo recomiendo,15,inf,negativo
4,a la basura lo,19,inf,negativo
4,ha llegado y no,35,inf,negativo
4,no ha pasado ni,17,inf,negativo
4,ha pasado ni un,15,inf,negativo
4,un mes no lo,18,inf,negativo
4,que me devolvieran el,18,inf,negativo
4,me devolvieran el dinero,18,inf,negativo
4,a ver si tengo,16,inf,negativo
4,no lo recomiendo nada,36,inf,negativo
4,que me devuelvan mi,15,inf,negativo
4,me devuelvan mi dinero,17,inf,negativo
4,compra no lo recomiendo,26,inf,negativo
4,sobre el producto no,15,inf,negativo
4,muy mala calidad al,18,inf,negativo
4,el dinero después de,19,inf,negativo
4,mala calidad del producto,27,inf,negativo
4,el de abril y,24,inf,negativo
4,recomiendo para nada su,16,inf,negativo
4,para nada su compra,17,inf,negativo
4,a este vendedor no,21,inf,negativo
4,ya no funciona la,19,inf,negativo
4,para nada ya que,20,inf,negativo
4,en dos ocasiones y,20,inf,negativo
4,no la recomiendo a,20,inf,negativo
4,le falta una pieza,18,inf,negativo
4,aún estoy esperando que,15,inf,negativo
4,mala calidad no es,20,inf,negativo
4,de esperar un mes,16,inf,negativo
4,a pasar lo mismo,15,inf,negativo
4,no ha llegado todavía,21,inf,negativo
4,ha dejado de cargar,27,inf,negativo
4,sigo a la espera,22,inf,negativo
4,la calidad es malísima,15,inf,negativo
4,no funciona en absoluto,16,inf,negativo
4,ha pasado el plazo,27,inf,negativo
4,no los recomiendo no,23,inf,negativo
4,me ha llegado aun,27,inf,negativo
4,de funcionar a las,21,inf,negativo
4,el producto nunca me,15,inf,negativo
4,no voy a comprar,16,inf,negativo
4,durado ni un año,28,inf,negativo
4,quiero que me devuelvan,21,inf,negativo
4,se ponga en contacto,20,inf,negativo
4,malo no lo siguiente,15,inf,negativo
4,que me den una,22,inf,negativo
4,vendedor no responde a,23,inf,negativo
4,tirar el dinero el,17,inf,negativo
4,de funcionar no se,20,inf,negativo
4,y todavia no me,17,inf,negativo
4,vendedor no contesta a,17,inf,negativo
4,no he recibido este,21,inf,negativo
4,no funciona y el,17,inf,negativo
4,he devuelto no me,25,inf,negativo
4,muy mal producto no,17,inf,negativo
4,una perdida de dinero,21,inf,negativo
4,vendedor y me dice,15,inf,negativo
4,no ha llegado aún,15,inf,negativo
4,devuelto no me ha,18,inf,negativo
4,producto de muy mala,24,inf,negativo
4,el producto no corresponde,15,inf,negativo
4,producto no corresponde con,18,inf,negativo
4,pérdida de tiempo y,18,inf,negativo
4,me llegó la caja,15,inf,negativo
4,mala calidad me ha,15,inf,negativo
4,el producto no sirve,19,inf,negativo
4,tirado el dinero no,17,inf,negativo
4,hemos tenido que devolver,18,inf,negativo
4,funciona no lo recomiendo,17,inf,negativo
4,no estoy satisfecha con,15,inf,negativo
4,se ha partido el,15,inf,negativo
4,caro no lo recomiendo,15,inf,negativo
4,y no es por,19,inf,negativo
4,no las volveré a,16,inf,negativo
4,a la devolución del,17,inf,negativo
4,y ya está roto,15,inf,negativo
4,z z z z,16,inf,negativo
4,al poco tiempo la,15,inf,negativo
4,le pongo dos estrellas,51,inf,negativo
4,pongo dos estrellas porque,26,inf,negativo
4,pongo dos estrellas por,18,inf,negativo
4,doy dos estrellas por,18,inf,negativo
4,dos estrellas porque el,22,inf,negativo
4,dinero tirado a la,116,232.0,negativo
4,y el vendedor no,104,208.0,negativo
4,a la basura no,101,202.0,negativo
4,lo recomiendo para nada,271,180.66666666666666,negativo
4,pongo una estrella porque,73,146.0,negativo
4,no vuelvo a comprar,71,142.0,negativo
4,aún no ha llegado,69,138.0,negativo
4,de un mes esperando,63,126.0,negativo
4,no la recomiendo no,56,112.0,negativo
4,ha gustado nada no,55,110.0,negativo
4,doy dos estrellas porque,54,108.0,negativo
4,el vendedor no se,53,106.0,negativo
4,lo recomiendo a nadie,105,105.0,negativo
4,nada no lo recomiendo,52,104.0,negativo
4,me sirve para nada,52,104.0,negativo
4,tirado a la basura,151,100.66666666666667,negativo
4,que me devuelvan el,99,99.0,negativo
4,me a llegado el,49,98.0,negativo
4,le doy dos estrellas,91,91.0,negativo
4,una estrella porque no,89,89.0,negativo
4,llegado el producto y,43,86.0,negativo
4,el periodo de devolución,42,84.0,negativo
4,durado ni un mes,41,82.0,negativo
4,no ha llegado en,41,82.0,negativo
4,la calidad es pésima,41,82.0,negativo
4,me ha llegado todavía,38,76.0,negativo
4,nada no me ha,38,76.0,negativo
4,no lo he recibido,522,74.57142857142857,negativo
4,lo recomiendo no me,37,74.0,negativo
4,un mes de espera,37,74.0,negativo
4,el producto nunca llegó,37,74.0,negativo
4,me devuelvan el dinero,108,72.0,negativo
4,producto no lo recomiendo,36,72.0,negativo
4,me lo han cobrado,35,70.0,negativo
4,no se puede devolver,35,70.0,negativo
4,ha durado ni un,69,69.0,negativo
4,el vendedor no contesta,34,68.0,negativo
4,para nada no lo,34,68.0,negativo
4,el pedido y no,34,68.0,negativo
4,muy mala calidad la,33,66.0,negativo
4,aun no me ha,66,66.0,negativo
4,ha durado un mes,32,64.0,negativo
4,dejo de funcionar no,32,64.0,negativo
4,muy mala calidad de,32,64.0,negativo
4,me ha llegado no,63,63.0,negativo
4,lo recomiendo en absoluto,125,62.5,negativo
4,me ha llegado aún,31,62.0,negativo
4,le doy una estrella,92,61.333333333333336,negativo
4,lo compré el de,30,60.0,negativo
4,no la recomiendo la,30,60.0,negativo
4,la recomiendo para nada,60,60.0,negativo
4,recomiendo para nada la,30,60.0,negativo
4,lo he recibido no,59,59.0,negativo
4,no he recibido mi,29,58.0,negativo
4,no volvere a comprar,29,58.0,negativo
4,meses dejó de funcionar,29,58.0,negativo
4,es tirar el dinero,143,57.2,negativo
4,me ha llegado y,143,57.2,negativo
4,he tirado el dinero,57,57.0,negativo
4,no lo recomiendo ni,28,56.0,negativo
4,muy mala calidad se,54,54.0,negativo
4,ha llegado después de,27,54.0,negativo
4,todavia no me ha,27,54.0,negativo
4,no han durado ni,27,54.0,negativo
4,y estamos a de,27,54.0,negativo
4,se me ha pasado,27,54.0,negativo
4,sirve para nada no,80,53.333333333333336,negativo
4,dinero a la basura,53,53.0,negativo
4,el producto no puedo,26,52.0,negativo
4,recomiendo para nada el,26,52.0,negativo
4,se ha roto no,26,52.0,negativo
4,y nada de nada,26,52.0,negativo
4,con el vendedor no,26,52.0,negativo
4,me ha llegado nada,51,51.0,negativo
4,de tiempo y dinero,25,50.0,negativo
4,haber llegado el de,25,50.0,negativo
4,una pérdida de dinero,25,50.0,negativo
4,nunca me había pasado,50,50.0,negativo
4,y aún no ha,25,50.0,negativo
4,recibido el producto y,25,50.0,negativo
4,volvería a comprar ni,25,50.0,negativo
4,menos mal que amazon,25,50.0,negativo
4,no lo recomiendo no,246,49.2,negativo
4,no he recibido el,316,48.61538461538461,negativo
4,y a la basura,24,48.0,negativo
4,dejo de funcionar al,24,48.0,negativo
4,decepcionado con la compra,24,48.0,negativo
4,no la recomiendo en,48,48.0,negativo
4,no lo recomiendo me,48,48.0,negativo
4,ya ha dejado de,24,48.0,negativo
4,no ha llegado el,95,47.5,negativo
4,todavía no he recibido,47,47.0,negativo
4,le pongo una estrella,70,46.666666666666664,negativo
4,es de pésima calidad,23,46.0,negativo
4,estrella porque no se,23,46.0,negativo
4,muy baja calidad no,23,46.0,negativo
4,después de mes y,23,46.0,negativo
4,me a gustado nada,46,46.0,negativo
4,no me llegó nunca,23,46.0,negativo
4,no lo recomiendo se,46,46.0,negativo
4,no la recomiendo es,23,46.0,negativo
4,descontento con la compra,23,46.0,negativo
4,y todavía no ha,23,46.0,negativo
4,no he recibido nada,88,44.0,negativo
4,sirve para nada es,22,44.0,negativo
4,devolvieron el dinero pero,22,44.0,negativo
4,y aún no me,66,44.0,negativo
4,producto no cumple con,22,44.0,negativo
4,mala calidad de sonido,22,44.0,negativo
4,que lo pedí y,22,44.0,negativo
4,no funciona para nada,22,44.0,negativo
4,tenia que haber llegado,22,44.0,negativo
4,porque no ha llegado,22,44.0,negativo
4,no lo recomiendo al,22,44.0,negativo
4,no recomiendo su compra,216,43.2,negativo
4,no lo recomiendo en,151,43.142857142857146,negativo
4,y no cubre la,21,42.0,negativo
4,el vendedor y no,63,42.0,negativo
4,meses y ya no,21,42.0,negativo
4,llegó el producto y,21,42.0,negativo
4,tendría que haber llegado,21,42.0,negativo
4,no se hace cargo,21,42.0,negativo
4,no recomiendo la compra,105,42.0,negativo
4,la devolución no me,21,42.0,negativo
4,desde el día de,21,42.0,negativo
4,decepcionado con el producto,41,41.0,negativo
4,de uso y se,20,40.0,negativo
4,todavía no ha llegado,60,40.0,negativo
4,es para nada lo,20,40.0,negativo
4,muy mala calidad en,20,40.0,negativo
4,lo recomiendo no se,20,40.0,negativo
4,no me ha sido,20,40.0,negativo
4,fatal no lo recomiendo,20,40.0,negativo
4,el dinero y no,20,40.0,negativo
4,me pongo en contacto,40,40.0,negativo
4,vendedor y no me,40,40.0,negativo
4,he recibido el reembolso,20,40.0,negativo
4,no he recibido ninguna,20,40.0,negativo
4,el mando no funciona,20,40.0,negativo
4,no recomiendo el producto,20,40.0,negativo
4,no lo recomiendo las,20,40.0,negativo
4,producto de mala calidad,39,39.0,negativo
4,no me han entregado,19,38.0,negativo
4,sirve para nada lo,19,38.0,negativo
4,la calidad es mala,38,38.0,negativo
4,puedo opinar del producto,19,38.0,negativo
4,compra no me ha,19,38.0,negativo
4,que haber llegado el,38,38.0,negativo
4,no e recibido el,19,38.0,negativo
4,estoy muy descontenta con,19,38.0,negativo
4,no la recomiendo me,19,38.0,negativo
4,de un mes el,19,38.0,negativo
4,el dinero el producto,19,38.0,negativo
4,el producto no llego,19,38.0,negativo
4,ya no puedo devolverlo,19,38.0,negativo
4,pasado el plazo de,19,38.0,negativo
4,no ha llegado la,19,38.0,negativo
4,se han roto las,19,38.0,negativo
4,algo más de dinero,19,38.0,negativo
4,no me ha llegado,1020,37.09090909090909,negativo
4,no ha llegado no,37,37.0,negativo
4,la recomiendo en absoluto,37,37.0,negativo
4,ha gustado nada se,18,36.0,negativo
4,nunca llegó el producto,18,36.0,negativo
4,y no funciona el,18,36.0,negativo
4,no estoy contento con,36,36.0,negativo
4,no se hace responsable,18,36.0,negativo
4,estoy muy descontento con,18,36.0,negativo
4,tenía que haber llegado,36,36.0,negativo
4,lo he recibido todavía,18,36.0,negativo
4,este producto no lo,18,36.0,negativo
4,ya no funciona y,18,36.0,negativo
4,y se han roto,18,36.0,negativo
4,mes y ya no,18,36.0,negativo
4,ha gustado porque no,18,36.0,negativo
4,y para colmo no,18,36.0,negativo
4,a que me llegue,18,36.0,negativo
4,no funciona no me,18,36.0,negativo
4,y a fecha de,18,36.0,negativo
4,de uso no lo,18,36.0,negativo
4,en menos de mes,18,36.0,negativo
4,dos veces y ya,18,36.0,negativo
4,lo he recibido la,18,36.0,negativo
4,que me devolvieron el,18,36.0,negativo
4,vendedor no me ha,18,36.0,negativo
4,no ha durado ni,107,35.666666666666664,negativo
4,no es normal que,35,35.0,negativo
4,que no cumple con,17,34.0,negativo
4,piezas no encajan bien,17,34.0,negativo
4,para nada el producto,17,34.0,negativo
4,sigo sin recibir el,17,34.0,negativo
4,dejado de funcionar sin,17,34.0,negativo
4,me ha llegado después,17,34.0,negativo
4,perdida de tiempo y,17,34.0,negativo
4,aun no ha llegado,34,34.0,negativo
4,pero no he recibido,17,34.0,negativo
4,mala calidad no lo,34,34.0,negativo
4,la he devuelto no,17,34.0,negativo
4,voy a devolver y,17,34.0,negativo
4,de hoy aún no,17,34.0,negativo
4,mala calidad no se,34,34.0,negativo
4,no los he recibido,17,34.0,negativo
4,entre la pantalla y,17,34.0,negativo
4,ha roto por la,17,34.0,negativo
4,he pedido la devolución,34,34.0,negativo
4,lo peor de lo,17,34.0,negativo
4,que devolverlo porque no,17,34.0,negativo
4,nunca me llegó el,50,33.333333333333336,negativo
4,no aconsejo su compra,33,33.0,negativo
4,el producto porque no,33,33.0,negativo
4,me ha decepcionado mucho,33,33.0,negativo
4,aún no me ha,129,32.25,negativo
4,dos meses de espera,16,32.0,negativo
4,lo peor que he,48,32.0,negativo
4,para nada no me,32,32.0,negativo
4,para nada este producto,16,32.0,negativo
4,meses ha dejado de,48,32.0,negativo
4,una fecha de entrega,16,32.0,negativo
4,sirven para nada no,16,32.0,negativo
4,dinero no me ha,16,32.0,negativo
4,el pedido después de,16,32.0,negativo
4,me ha durado días,16,32.0,negativo
4,me parece una estafa,16,32.0,negativo
4,muy descontento con el,32,32.0,negativo
4,muy mala calidad es,16,32.0,negativo
4,se ha roto con,16,32.0,negativo
4,no puedo valorarlo porque,16,32.0,negativo
4,han enviado un producto,16,32.0,negativo
4,y no me contestan,16,32.0,negativo
4,sobre el producto porque,16,32.0,negativo
4,muy pequeño para el,16,32.0,negativo
4,rompió a los pocos,16,32.0,negativo
4,que tirar a la,16,32.0,negativo
4,peor de lo peor,16,32.0,negativo
4,por la mala calidad,16,32.0,negativo
4,no lo recomiendo el,143,31.77777777777778,negativo
4,ha llegado el producto,202,31.076923076923077,negativo
4,mes y medio de,31,31.0,negativo
4,a la semana de,108,30.857142857142858,negativo
4,y no he recibido,46,30.666666666666668,negativo
4,no se lo recomiendo,61,30.5,negativo
4,ha llegado el vendedor,15,30.0,negativo
4,muy mal no me,15,30.0,negativo
4,recomiendo a nadie no,15,30.0,negativo
4,muy descontenta con el,30,30.0,negativo
4,me ha sido entregado,15,30.0,negativo
4,es muy mala no,15,30.0,negativo
4,muy mala calidad lo,15,30.0,negativo
4,se me pasó el,15,30.0,negativo
4,he llegado a recibir,15,30.0,negativo
4,al segundo uso se,15,30.0,negativo
4,es un engaño no,15,30.0,negativo
4,ha llegado no puedo,15,30.0,negativo
4,a la basura me,15,30.0,negativo
4,a la basura el,30,30.0,negativo
4,no me sirve no,15,30.0,negativo
4,llevado una gran decepción,15,30.0,negativo
4,no funciona no es,15,30.0,negativo
4,no funciona desde el,15,30.0,negativo
4,el paquete se ha,15,30.0,negativo
4,vuelvo a comprar nada,15,30.0,negativo
4,me ha durado ni,75,30.0,negativo
4,una cosa es que,15,30.0,negativo
4,y yo no he,15,30.0,negativo
